gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgChargesPerMonth,IsLongTermCustomer,HasStreamingService,HasSecurityBackup
1,0,0,0,1,0,0,0,0,0,0,0,1,45.8,0,0,0,0,0,1,0,0,43.62,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,30.5,0,0,0,0,0,0,1,0,29.6,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,19.9,1,0,1,0,0,0,0,1,19.9,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,69.15,0,1,0,0,0,0,0,1,71.56078431372549,1,0,0
1,1,0,0,1,1,0,0,1,0,1,1,1,99.45,1,1,0,0,0,0,1,0,100.0125,0,1,0
0,0,0,0,0,0,0,0,0,1,1,1,1,49.25,0,0,0,1,0,0,0,1,42.6,0,1,0
1,0,1,1,0,0,0,1,1,1,0,0,0,39.35,0,0,0,0,1,0,0,0,38.01666666666667,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,70.6,1,1,0,0,0,0,1,0,70.6,0,0,0
0,0,1,0,1,1,0,1,0,1,1,1,1,105.1,0,1,0,0,0,1,0,0,105.90729166666667,1,1,1
0,0,0,0,1,0,0,0,0,0,1,0,1,81.0,1,1,0,0,0,1,0,0,77.92,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,1,20.1,0,0,1,1,0,1,0,0,18.414285714285715,1,0,0
1,0,0,0,1,0,0,1,0,0,1,0,1,84.85,1,1,0,0,0,0,1,0,87.25,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,19.75,0,0,1,0,0,0,0,1,19.65,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.75,0,0,1,1,0,0,0,0,19.781,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,70.4,0,1,0,0,0,0,0,0,72.9121212121212,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,20.45,0,0,1,0,1,0,0,1,20.598387096774193,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,20.35,0,0,1,0,1,0,0,1,21.233333333333334,0,0,0
0,0,1,1,1,1,0,1,1,1,1,1,1,86.2,0,0,0,0,0,0,1,0,83.77870370370371,1,1,1
0,0,0,0,1,0,1,1,1,0,1,0,1,95.65,0,1,0,1,0,1,0,0,101.39565217391304,1,1,1
1,0,0,1,1,1,1,1,0,0,1,1,1,103.8,0,1,0,1,0,0,1,0,102.08235294117648,1,1,1
1,0,1,1,1,1,1,0,0,0,1,1,1,97.2,0,1,0,0,1,0,1,0,97.32816901408451,1,1,1
0,0,1,1,1,0,1,1,1,1,0,0,0,63.55,0,0,0,0,1,0,0,1,63.717460317460315,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,24.95,0,0,1,0,1,0,0,0,25.254901960784313,1,0,0
0,1,0,0,1,1,0,1,0,0,1,0,1,89.15,1,1,0,0,0,0,1,0,87.60192307692309,1,1,1
0,0,1,0,1,0,1,0,1,0,1,1,1,99.0,0,1,0,0,1,0,0,0,99.621875,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,1,24.8,1,0,0,0,0,0,1,0,24.8,0,0,0
1,1,1,0,1,1,0,1,0,1,0,0,1,85.55,0,1,0,1,0,0,0,0,86.09426229508196,1,0,1
0,0,0,0,1,0,0,0,1,0,1,1,1,94.0,0,1,0,0,0,1,0,0,100.36333333333333,0,1,0
1,0,0,0,1,1,0,1,0,1,1,1,1,105.65,1,1,0,1,0,1,0,0,107.8609375,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,1,50.3,0,0,0,0,0,0,1,0,50.73888888888889,0,0,0
0,0,1,1,1,0,0,1,0,0,1,1,1,95.0,0,1,0,1,0,0,1,0,97.11929824561403,1,1,1
1,0,1,1,1,0,1,1,0,0,0,1,1,61.4,0,0,0,0,1,0,0,0,58.253571428571426,0,1,1
1,1,0,0,1,1,0,1,0,0,0,0,1,80.55,0,1,0,0,0,1,0,0,78.42500000000001,0,0,1
0,1,1,0,1,1,1,0,0,0,0,0,0,78.5,0,1,0,0,1,0,0,0,77.80902777777777,1,0,1
1,0,1,0,1,1,1,1,1,1,1,1,0,114.3,0,1,0,0,1,1,0,0,117.77571428571427,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,20.05,0,0,1,0,1,0,0,1,19.513157894736842,1,0,0
1,0,1,1,1,0,1,1,1,1,0,0,0,62.65,0,0,0,0,1,1,0,0,64.35000000000001,1,0,1
1,0,0,0,1,0,0,0,0,0,0,1,1,80.85,1,1,0,0,0,0,1,0,77.5923076923077,0,1,0
1,1,1,0,1,1,1,1,0,0,1,0,1,92.7,0,1,0,0,1,1,0,0,91.82153846153845,1,1,1
0,0,0,0,1,1,0,0,1,0,1,1,0,100.45,0,1,0,0,0,0,1,0,103.23,1,1,0
1,0,1,0,1,1,0,0,0,1,1,1,1,75.2,0,0,0,0,1,0,0,0,76.49509803921569,1,1,0
0,0,0,0,1,1,1,0,1,0,0,0,1,84.75,0,1,0,0,0,1,0,0,84.30322580645162,1,0,1
0,0,1,0,1,0,0,0,0,0,1,1,0,89.45,1,1,0,0,0,0,1,0,94.78888888888889,0,1,0
0,0,1,1,1,1,1,1,1,1,0,1,1,79.5,0,0,0,0,1,0,0,0,78.63472222222222,1,1,1
1,0,0,0,1,1,0,0,0,0,1,1,1,72.15,1,0,0,0,0,1,0,0,79.425,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,19.8,0,0,1,1,0,0,1,0,18.785135135135135,1,0,0
0,0,0,0,1,0,0,0,1,1,1,1,0,76.4,1,0,0,0,0,0,1,0,80.4,0,1,0
1,0,0,0,1,0,1,1,0,0,1,1,1,100.9,0,1,0,1,0,0,0,1,100.94636363636364,1,1,1
1,0,0,1,1,1,1,0,1,0,0,1,1,95.3,0,1,0,0,0,0,0,0,99.2469696969697,1,1,1
0,0,1,1,1,0,0,0,1,1,0,1,0,90.95,0,1,0,1,0,0,0,0,92.10000000000001,1,1,0
0,0,0,1,1,0,1,0,0,1,0,0,0,54.5,0,0,0,0,0,0,1,0,54.5,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,1,61.6,1,0,0,0,0,0,0,1,58.717499999999994,0,1,0
1,0,1,0,1,0,0,1,1,0,0,0,1,79.9,1,1,0,0,0,0,1,0,82.41111111111111,0,0,1
1,1,0,0,1,1,0,0,0,0,1,1,1,96.15,1,1,0,0,0,1,0,0,94.3515625,1,1,0
0,0,1,1,1,0,0,0,1,0,0,0,1,49.6,0,0,0,0,0,0,0,0,50.67894736842105,0,0,0
0,0,1,0,1,1,1,0,1,1,0,0,0,65.3,1,0,0,0,1,1,0,0,67.99642857142857,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,1,25.0,0,0,1,0,1,1,0,0,24.563114754098358,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,45.45,0,0,0,0,0,0,1,0,47.42884615384616,1,0,0
1,0,1,0,1,1,0,1,1,0,1,1,1,107.75,0,1,0,0,0,0,0,0,108.50666666666667,1,1,1
1,0,1,1,1,1,0,0,1,0,1,0,1,89.1,0,1,0,0,1,1,0,0,87.28467741935484,1,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,19.65,1,0,1,0,0,0,0,1,19.65,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,44.75,0,0,0,0,0,0,0,1,49.35,0,0,0
0,0,1,1,1,1,1,1,1,0,0,1,1,101.6,0,1,0,1,0,0,0,0,95.86707317073171,1,1,1
1,0,1,1,1,0,0,1,1,1,1,1,0,103.15,0,1,0,0,1,0,0,0,102.91791044776119,1,1,1
1,0,0,0,1,1,0,0,0,0,1,0,1,84.65,1,1,0,0,0,0,0,1,84.65,0,1,0
0,0,1,0,1,1,1,1,0,0,1,0,0,95.65,0,1,0,1,0,0,0,1,96.57676056338028,1,1,1
0,0,1,1,1,0,1,1,0,0,1,1,0,75.1,0,0,0,1,0,0,0,0,71.85945945945946,1,1,1
1,0,1,0,1,0,1,1,0,1,0,0,1,61.35,0,0,0,0,1,0,0,1,62.769999999999996,1,0,1
0,1,1,0,1,0,0,0,0,0,0,0,1,69.55,1,1,0,0,0,0,1,0,69.55,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.7,0,0,1,0,0,1,0,0,21.59166666666667,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,31.05,1,0,0,0,0,0,1,0,26.71153846153846,0,0,1
0,0,1,1,1,0,1,0,0,0,0,0,0,51.0,0,0,0,0,0,0,0,0,52.88181818181818,0,0,1
1,0,0,0,1,0,1,0,0,0,0,0,1,51.0,1,0,0,0,0,0,0,1,50.57857142857143,0,0,1
0,0,1,1,1,0,0,0,0,0,1,1,1,88.85,0,1,0,0,0,0,1,0,92.94500000000001,0,1,0
1,0,1,0,1,0,0,0,0,0,0,0,0,20.05,0,0,1,0,1,1,0,0,19.970588235294116,1,0,0
0,0,0,0,1,0,1,0,0,1,0,1,1,65.1,0,0,0,0,1,0,0,1,62.04435483870968,1,1,1
1,0,1,0,1,1,0,1,0,1,0,1,1,70.15,0,0,0,1,0,0,0,1,70.0109375,1,1,1
0,0,1,1,1,0,0,0,0,0,0,0,1,44.35,1,0,0,0,0,0,0,0,44.35,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,20.75,0,0,1,0,1,0,0,1,19.976,1,0,0
0,0,0,0,1,0,0,1,1,0,0,0,1,56.05,0,0,0,1,0,0,0,1,59.73846153846154,1,0,1
1,0,0,1,1,0,0,0,0,0,0,0,1,19.95,0,0,1,1,0,0,0,0,21.95,0,0,0
0,0,0,0,1,1,1,1,1,0,1,0,0,98.6,0,1,0,1,0,0,0,1,100.22358490566039,1,1,1
0,0,0,0,1,0,0,0,0,0,1,0,1,79.7,1,1,0,0,0,0,1,0,83.72142857142856,0,1,0
1,0,0,0,1,0,0,1,1,0,0,0,1,79.0,0,1,0,0,0,1,0,0,78.0848484848485,1,0,1
0,1,1,0,1,0,0,1,1,0,0,1,0,89.45,0,1,0,0,1,1,0,0,90.63732394366197,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,1,74.2,0,1,0,0,0,0,1,0,68.73275862068965,1,0,0
1,0,1,1,1,1,1,0,0,1,1,1,0,81.0,0,0,0,0,0,0,0,0,80.16041666666666,0,1,1
1,0,1,1,1,0,0,0,1,0,0,0,1,49.6,0,0,0,0,0,0,1,0,46.989999999999995,0,0,0
0,0,0,0,1,1,0,0,0,0,1,0,1,84.6,0,1,0,0,0,0,1,0,84.6,0,1,0
1,0,0,1,1,1,0,1,0,0,0,0,1,55.0,1,0,0,0,0,1,0,0,57.2712962962963,1,0,1
0,1,0,0,1,0,0,0,1,0,1,0,1,84.85,1,1,0,0,0,0,0,1,83.11,0,1,0
0,0,1,1,1,1,1,0,1,1,1,1,1,84.2,0,0,0,0,1,0,0,0,83.14652777777778,1,1,1
1,0,1,0,1,0,1,1,1,1,1,1,1,106.3,0,1,0,0,1,0,1,0,105.51923076923077,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,69.05,0,1,0,0,0,0,1,0,72.38888888888889,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,45.4,0,0,0,0,0,0,0,1,45.4,0,0,0
1,1,0,0,1,1,0,0,0,0,0,0,1,73.65,1,1,0,0,0,0,1,0,73.65,0,0,0
1,0,1,1,1,0,0,0,1,1,1,1,1,73.9,1,0,0,1,0,0,0,1,72.88030303030304,1,1,0
0,0,1,0,1,1,0,0,1,0,0,0,1,77.75,1,1,0,0,0,0,1,0,81.05727272727272,1,0,0
1,0,1,1,1,1,0,0,0,1,1,1,1,99.35,0,1,0,0,1,0,1,0,99.36884057971014,1,1,0
1,0,0,0,1,0,1,0,0,0,0,0,1,50.75,0,0,0,0,0,0,0,1,50.75,0,0,1
1,0,0,0,1,1,1,0,1,1,1,1,0,87.1,0,0,0,0,1,0,0,0,87.68888888888888,1,1,1
1,0,0,1,1,0,0,0,0,0,0,0,1,20.15,0,0,1,1,0,0,0,1,20.671212121212122,1,0,0
1,1,1,0,1,1,0,1,1,1,1,0,1,98.7,0,1,0,1,0,0,0,0,100.57333333333334,1,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,25.2,0,0,0,0,0,0,1,0,29.186363636363637,0,0,0
1,0,0,0,1,0,1,1,0,0,0,0,1,55.7,0,0,0,0,0,0,0,0,55.94166666666666,0,0,1
1,0,0,0,1,0,1,0,1,0,1,0,0,65.35,0,0,0,0,0,0,0,0,67.82857142857144,0,1,1
0,0,1,1,1,1,0,0,0,0,0,0,1,25.3,0,0,1,0,1,0,0,0,26.90076923076923,1,0,0
0,1,1,0,1,1,0,0,0,0,0,1,1,84.35,1,1,0,0,0,0,1,0,79.14999999999999,0,1,0
0,0,0,0,1,0,1,0,0,0,1,0,0,84.95,1,1,0,0,0,0,1,0,83.55,0,1,1
1,0,0,0,1,0,0,0,0,1,0,0,1,73.85,1,1,0,0,0,0,1,0,84.20454545454545,0,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,24.25,0,0,1,0,1,0,0,1,25.06860465116279,1,0,0
1,0,1,1,0,0,0,1,0,0,1,1,1,51.8,1,0,0,1,0,0,0,0,51.86224489795919,1,1,1
0,1,1,0,1,0,0,0,0,0,0,0,0,46.0,1,0,0,0,0,0,1,0,46.0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,1,1,79.4,1,1,0,0,0,0,1,0,77.07333333333332,0,1,0
1,0,1,1,1,0,1,1,1,0,0,0,0,60.5,0,0,0,0,1,0,0,0,61.57416666666666,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,25.1,0,0,0,0,0,1,0,0,22.51764705882353,0,0,0
1,1,1,0,1,0,0,0,0,0,0,0,1,71.8,1,1,0,0,0,0,0,0,72.9875,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,20.05,0,0,1,1,0,0,0,0,21.335714285714285,1,0,0
1,1,1,0,1,1,0,1,0,0,0,1,0,88.4,1,1,0,1,0,0,0,1,88.92954545454546,1,1,1
0,0,1,1,0,0,0,0,0,1,0,0,0,30.25,0,0,0,1,0,1,0,0,30.7375,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,20.2,0,0,1,0,0,0,0,1,20.2,0,0,0
0,0,0,0,1,0,1,1,0,1,0,0,1,59.9,0,0,0,1,0,0,1,0,59.096428571428575,1,0,1
1,0,1,0,1,1,0,0,0,0,0,0,0,25.15,0,0,1,0,1,0,0,0,27.72642857142857,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,46.0,1,0,0,0,0,0,0,1,44.339999999999996,0,0,0
1,0,0,0,1,0,0,1,1,0,1,1,0,101.3,0,1,0,0,0,1,0,0,99.70277777777778,0,1,1
1,0,1,0,1,1,1,0,0,1,1,1,1,76.95,0,0,0,0,1,1,0,0,75.56857142857143,1,1,1
0,0,1,1,1,1,0,1,0,0,0,0,1,55.3,0,0,0,0,0,0,0,1,55.68888888888889,0,0,1
0,1,0,0,1,0,1,1,0,1,1,0,1,92.45,0,1,0,0,1,0,0,0,91.65447761194031,1,1,1
0,0,0,0,1,0,1,0,0,0,0,0,1,48.45,0,0,0,0,0,0,0,0,48.45,0,0,1
0,0,1,1,1,0,0,0,0,0,0,0,0,19.35,0,0,1,0,1,0,0,1,17.180555555555557,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,51.75,1,0,0,0,0,1,0,0,50.275,0,0,0
1,1,1,1,1,0,1,1,1,0,0,0,1,86.7,0,1,0,1,0,0,0,0,87.0330985915493,1,0,1
1,0,1,1,1,1,1,1,0,0,1,0,1,94.4,1,1,0,0,0,0,1,0,94.62333333333332,1,1,1
1,0,1,0,1,0,1,0,1,0,0,0,0,55.7,0,0,0,0,0,0,0,1,55.7,0,0,1
0,0,0,0,1,1,1,0,1,0,0,0,1,84.25,0,1,0,1,0,1,0,0,83.45181818181818,1,0,1
1,0,0,0,1,0,0,0,1,1,1,0,1,64.65,0,0,0,0,0,0,1,0,63.31271186440678,1,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,70.15,1,1,0,0,0,0,0,1,70.15,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,69.2,0,1,0,0,0,0,0,0,68.22142857142858,0,0,0
1,0,1,1,1,0,1,0,0,1,0,0,0,54.65,0,0,0,0,1,0,0,0,56.748888888888885,1,0,1
0,0,1,1,1,1,0,0,0,0,0,0,1,24.75,0,0,1,1,0,0,0,0,24.85462962962963,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,1,23.95,0,0,1,1,0,0,0,1,23.849999999999998,1,0,0
0,1,1,0,1,1,0,1,1,0,1,1,0,105.0,0,1,0,1,0,1,0,0,105.25069444444445,1,1,1
1,0,1,0,1,0,1,1,0,1,0,0,1,59.85,0,0,0,1,0,0,0,0,59.18068181818182,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.05,0,0,1,0,0,0,0,1,21.35,0,0,0
0,0,0,0,1,1,0,0,1,0,1,0,1,92.15,0,1,0,1,0,0,0,0,91.77121212121212,1,1,0
1,0,1,1,0,0,1,1,0,0,1,0,0,44.8,0,0,0,1,0,0,0,1,43.87720588235294,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,20.9,0,0,1,0,1,1,0,0,22.23709677419355,1,0,0
0,1,0,0,1,1,0,0,0,0,1,1,1,95.4,0,1,0,0,0,0,0,0,96.43333333333332,0,1,0
1,0,0,1,1,1,1,0,0,0,0,0,0,80.35,0,1,0,0,0,0,1,0,83.2,0,0,1
0,0,1,1,1,1,1,0,1,1,1,1,1,85.1,0,0,0,0,1,0,0,0,84.69,1,1,1
1,0,0,0,0,0,0,0,0,0,1,0,1,34.7,1,0,0,0,0,1,0,0,32.900000000000006,0,1,0
1,1,1,0,1,1,1,1,1,1,1,1,1,115.05,0,1,0,0,1,0,0,0,112.90985915492958,1,1,1
0,0,0,0,1,0,0,0,0,0,0,1,1,81.1,1,1,0,0,0,0,1,0,81.1,0,1,0
1,0,1,1,1,0,0,0,0,0,0,0,0,19.95,0,0,1,1,0,0,0,1,19.704545454545453,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,20.55,1,0,1,0,0,0,0,1,20.55,0,0,0
0,0,0,0,1,1,0,0,1,1,1,1,1,106.6,1,1,0,0,1,0,1,0,105.38360655737705,1,1,0
0,0,1,0,1,1,0,1,1,1,1,1,0,86.15,0,0,0,0,1,0,0,0,87.81865671641792,1,1,1
0,1,0,0,1,0,1,1,0,0,0,0,0,78.85,0,1,0,0,0,0,1,0,74.55714285714285,0,0,1
1,0,1,0,1,1,1,1,1,1,1,0,1,106.75,1,1,0,0,0,0,1,0,105.98135593220339,1,1,1
1,1,1,0,1,0,0,0,1,0,1,0,0,86.55,0,1,0,0,0,0,0,0,88.44047619047619,0,1,0
1,0,0,0,0,0,1,1,0,1,0,0,0,42.4,0,0,0,0,0,0,0,1,36.6,0,0,1
0,0,0,0,1,0,0,0,0,0,1,1,1,89.45,1,1,0,0,0,0,1,0,80.14999999999999,0,1,0
1,0,1,0,1,1,0,0,0,0,0,0,0,24.25,0,0,1,0,1,0,0,0,24.630714285714287,1,0,0
0,0,0,0,1,0,0,1,0,1,1,1,1,97.9,1,1,0,0,0,0,1,0,105.10000000000001,0,1,1
1,1,0,0,1,0,0,0,0,0,0,0,0,20.5,0,0,1,1,0,0,0,0,20.454761904761906,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,19.6,0,0,1,0,0,1,0,0,17.807499999999997,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,20.25,0,0,1,1,0,0,0,0,22.193181818181817,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,1,55.7,1,0,0,0,0,0,0,1,55.7,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,20.6,0,0,1,0,1,0,0,1,20.614285714285714,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,19.8,0,0,1,0,1,0,0,0,19.696428571428573,1,0,0
1,0,0,0,1,0,0,1,1,0,0,0,1,79.8,1,1,0,0,0,0,1,0,74.88076923076923,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,80.2,0,1,0,0,0,0,1,0,76.85,0,1,0
0,0,1,1,1,1,1,1,1,1,1,1,1,116.4,0,1,0,0,1,1,0,0,118.65625,1,1,1
0,0,0,0,0,0,0,1,0,0,0,0,1,31.65,0,0,0,0,0,0,1,0,29.996153846153845,0,0,1
1,0,1,0,1,0,0,1,1,1,0,1,0,94.15,0,1,0,0,0,1,0,0,93.96475409836066,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.65,0,0,1,0,0,0,1,0,20.65,0,0,0
0,1,1,0,1,1,0,0,0,1,0,0,1,76.85,0,1,0,0,0,0,0,0,76.35267857142857,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,20.15,0,0,1,0,0,0,0,1,21.125,0,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,55.25,0,0,0,0,1,0,0,1,54.97428571428571,1,0,1
0,0,1,0,0,0,0,0,1,0,1,0,1,39.05,1,0,0,0,0,0,1,0,37.21388888888889,0,1,0
1,0,1,0,1,1,0,1,1,0,1,1,0,82.15,0,0,0,0,1,0,0,0,80.3375,1,1,1
0,1,0,0,1,1,1,1,1,1,0,1,0,103.0,0,1,0,1,0,0,0,0,105.43265306122449,1,1,1
0,0,1,0,1,1,1,1,1,1,0,0,1,95.1,0,1,0,0,0,1,0,0,92.28522727272728,1,0,1
0,1,1,0,1,0,0,0,0,1,1,0,1,83.9,1,1,0,0,0,0,0,1,89.13333333333333,0,1,0
0,0,1,1,1,1,0,1,1,0,0,1,1,95.15,0,1,0,0,0,0,1,0,95.48243243243243,1,1,1
1,0,1,0,1,1,0,1,1,0,1,1,1,79.8,0,0,0,1,0,0,1,0,80.57049180327868,1,1,1
1,0,1,0,1,1,1,0,1,1,0,1,1,74.8,0,0,0,0,1,1,0,0,75.94,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,1,69.85,1,1,0,0,0,0,1,0,69.85,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,20.45,0,0,1,0,0,0,1,0,18.917073170731708,1,0,0
1,0,1,1,1,1,1,1,1,1,0,1,0,78.35,0,0,0,1,0,0,0,0,77.79928571428572,1,1,1
0,0,0,0,1,0,0,0,0,0,1,0,1,53.55,1,0,0,0,0,0,0,1,53.55,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,19.1,0,0,1,1,0,0,1,0,19.76078431372549,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,20.0,0,0,1,0,1,0,0,1,19.84642857142857,1,0,0
0,0,1,1,1,1,1,1,1,1,0,0,0,93.9,1,1,0,0,1,0,0,0,93.98642857142858,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,19.95,0,0,1,1,0,0,0,0,20.927083333333332,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,113.15,1,1,0,0,1,0,1,0,115.52941176470588,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,0,24.0,0,0,1,0,1,1,0,0,24.646874999999998,1,0,0
0,1,1,0,1,0,0,1,0,0,0,1,0,84.95,1,1,0,0,0,0,1,0,83.45192307692308,1,1,1
1,0,1,0,1,1,0,1,0,0,0,0,1,80.5,1,1,0,0,0,0,0,0,81.53636363636363,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,19.3,1,0,1,0,0,0,0,1,19.3,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.15,0,0,1,1,0,0,0,1,18.56851851851852,1,0,0
0,1,0,0,1,0,0,1,1,0,1,0,1,91.3,0,1,0,1,0,0,0,0,89.70326086956523,1,1,1
1,0,0,0,1,0,0,0,1,0,0,0,1,49.65,1,0,0,0,0,0,0,1,49.65,0,0,0
0,0,0,0,1,0,0,0,1,1,0,0,0,54.35,1,0,0,0,1,1,0,0,53.481521739130436,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,1,19.15,0,0,1,0,0,0,0,1,19.104,1,0,0
1,0,0,0,1,0,0,0,0,0,1,1,1,88.45,1,1,0,0,0,0,1,0,92.6625,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,19.75,0,0,1,0,1,0,0,1,20.442307692307693,0,0,0
1,0,1,0,1,0,1,1,1,1,0,1,1,75.5,0,0,0,1,0,1,0,0,78.20806451612903,1,1,1
0,0,1,1,1,1,0,0,0,0,1,0,1,83.75,0,1,0,0,0,0,1,0,80.43260869565218,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,19.4,0,0,1,0,0,0,0,1,30.525,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,26.5,0,0,1,0,1,0,0,0,26.13153846153846,1,0,0
1,1,0,0,1,1,0,0,0,1,1,0,1,90.5,1,1,0,0,0,0,0,0,86.84545454545454,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,19.15,0,0,1,1,0,1,0,0,18.14727272727273,1,0,0
1,0,1,0,1,0,0,1,1,1,1,0,1,94.85,1,1,0,0,0,0,0,1,98.95555555555556,0,1,1
1,0,1,1,1,0,0,0,0,0,0,0,1,69.95,1,1,0,0,0,0,0,0,75.64285714285714,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,40.9,0,0,0,1,0,0,0,1,39.53142857142857,1,1,0
1,0,0,0,1,0,1,0,1,1,1,1,1,80.25,0,0,0,0,1,0,0,1,82.23333333333333,0,1,1
0,0,0,0,1,0,1,0,0,0,0,0,1,48.6,1,0,0,0,0,1,0,0,48.6,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,70.8,0,1,0,0,0,0,1,0,71.0,0,0,0
1,0,1,1,1,0,0,0,1,0,1,0,0,60.2,0,0,0,0,0,0,0,1,56.35,0,1,0
1,0,0,1,1,0,0,0,1,1,0,0,0,55.2,0,0,0,1,0,1,0,0,57.63666666666666,0,0,0
0,1,0,0,0,0,1,1,0,0,1,1,1,55.8,1,0,0,0,0,0,1,0,52.73375,1,1,1
0,0,1,1,1,0,1,0,0,1,0,0,0,54.15,0,0,0,1,0,0,0,0,53.926923076923075,0,0,1
1,0,1,0,1,1,0,1,0,0,0,0,1,80.15,1,1,0,0,0,0,0,0,78.11206896551724,1,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,75.5,1,1,0,0,0,0,1,0,73.53333333333333,0,0,0
0,1,1,0,1,1,0,0,0,1,1,1,1,100.4,0,1,0,0,0,0,0,0,99.13448275862069,1,1,0
0,0,0,0,1,0,1,1,0,1,0,0,1,62.55,0,0,0,1,0,1,0,0,62.14333333333333,1,0,1
0,0,1,1,1,1,1,1,1,1,0,0,1,70.45,0,0,0,0,1,0,0,0,71.74583333333334,1,0,1
1,0,1,1,1,1,1,1,0,0,0,0,1,85.5,0,1,0,1,0,0,0,0,83.77352941176471,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,20.2,1,0,1,0,0,0,0,0,20.2,0,0,0
0,0,1,1,1,0,1,1,0,0,0,0,0,54.5,0,0,0,0,0,0,1,0,54.63289473684211,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,20.75,0,0,1,0,0,0,0,1,22.1,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,20.35,0,0,1,0,0,0,0,1,19.568181818181817,0,0,0
